# Rime user dictionary
#@/db_name	wanxiang_pro
#@/db_type	userdb
#@/rime_version	1.13.1
#@/tick	9687
#@/user_id	arsiendle_pc
a;ka 	啊	c=9 d=1.45172 t=9687
nǚ;aa,vh hái;zh 	女孩	c=1 d=0.00101284 t=9687
piào;dp liang;wj,jb 	漂亮	c=1 d=0.0145524 t=9687
pián;rg yi;bq 	便宜	c=1 d=0.00559994 t=9687
piān;rb páng;wf,lf 	偏旁	c=4 d=0.946485 t=9687
piān;rb yí;hd 	偏移	c=3 d=0.504148 t=9687
piē;fb,fw 	撇	c=2 d=0.0650092 t=9687
pà;xb 	怕	c=1 d=0.343009 t=9687
pàn;db duàn;ja,jm,jv 	判断	c=2 d=0.00104891 t=9687
pàn;db duàn;ja,jm,jv tí;uy,yu 	判断题	c=1 d=0.00136719 t=9687
pào;db miàn;aa 	泡面	c=1 d=0.00225411 t=9687
pái;ff bǎn;pf 	排版	c=10 d=1.12919 t=9687
pái;ff xù;gy 	排序	c=1 d=0.0120342 t=9687
pèi;yj zhì;sv 	配置	c=10 d=2.13456 t=9687
pèi;yj zhì;sv me;ps 	配置么	c=1 d=0.00048324 t=9687
pèi;yj zhì;sv qíng;xq kuàng;dx 	配置情况	c=1 d=0.0564161 t=9687
pèi;yj zhì;sv wén;wi,dd jiàn;rn 	配置文件	c=1 d=0.0812682 t=9687
péng;oo you;yu,uy 	朋友	c=2 d=0.177536 t=9687
pí;ad,ay,vd,vy,ya dàn;ip,pi 	皮蛋	c=2 d=0.0817307 t=9687
pí;ad,ay,vd,vy,ya fū;of 	皮肤	c=10 d=2.83997 t=9687
pí;ad,ay,vd,vy,ya fū;of le;aa,vu 	皮肤了	c=1 d=0.0837432 t=9687
pín;yb lǜ;wu 	频率	c=1 d=0.0977834 t=9687
píng;aa,gb huá;dg 	平滑	c=1 d=0.107528 t=9687
píng;aa,gb tái;sk 	平台	c=3 d=1.21742 t=9687
píng;yp lùn;yl 	评论	c=1 d=0.726149 t=9687
pò;up huài;tb 	破坏	c=1 d=0.0116786 t=9687
pò;up àn;bm,ma 	破案	c=1 d=0.582748 t=9687
pēi;kp 	呸	c=2 d=0.535476 t=9687
pīn;fb yīn;lo 	拼音	c=3 d=0.355257 t=9687
pǎo;zb 	跑	c=5 d=1.66016 t=9687
pǐ;ke pèi;yj 	匹配	c=6 d=0.473311 t=9687
pǔ;ob,bo huà;rb tiān;ad zūn;cq,qc 	普化天尊	c=0 d=0.00507928 t=9687
pǔ;ob,bo tōng;zy 	普通	c=1 d=0.000296045 t=9687
pǔ;ob,bo tōng;zy huà;yu 	普通话	c=1 d=8.9167e-05 t=9687
qián;bd,qd 	前	c=3 d=0.32628 t=9687
qián;bd,qd jìn;zj 	前进	c=1 d=0.20089 t=9687
qián;bd,qd liǎng;ad tiān;ad 	前两天	c=3 d=0.900325 t=9687
qián;bd,qd miàn;aa 	前面	c=1 d=0.017163 t=9687
qián;bd,qd tí;fu 	前提	c=1 d=0.000197455 t=9687
qián;bd,qd zhuì;su,sv 	前缀	c=2 d=0.803607 t=9687
qián;bd,qd zhě;lo,ol 	前者	c=1 d=0.255381 t=9687
qián;bd,qd zhōng;aa,ka 	前中	c=1 d=6.15907e-05 t=9687
qiè;dq,qd 	切	c=1 d=0.0110536 t=9687
qiāng;mc shǒu;pa,ub 	枪手	c=1 d=0.0137049 t=9687
qiē;dq,qd huàn;fh 	切换	c=4 d=0.260749 t=9687
qiē;dq,qd huàn;fh jiàn;jj 	切换键	c=1 d=0.0209629 t=9687
qiě;aa 	且	c=3 d=0.546102 t=9687
qiǎng;gs pò;zb zhèng;bv 	强迫症	c=1 d=0.108067 t=9687
quán;rw 	全	c=1 d=0.0006362 t=9687
quán;rw bù;ek,ep 	全部	c=3 d=0.118841 t=9687
quán;rw jú;uk 	全局	c=4 d=1.89583 t=9687
quán;rw píng;ub 	全屏	c=13 d=4.11625 t=9687
quán;rw pīn;fb 	全拼	c=1 d=0.000270565 t=9687
quán;rw shì;op,ov 	全是	c=2 d=0.968274 t=9687
quán;rw shān;dc 	全删	c=1 d=0.170333 t=9687
quán;rw xuǎn;zx 	全选	c=1 d=1.37783e-06 t=9687
què;uj bǎo;rd 	确保	c=2 d=0.92304 t=9687
què;uj dìng;bp 	确定	c=3 d=0.819329 t=9687
què;uj rèn;yr 	确认	c=15 d=3.33413 t=9687
què;uj shí;bt 	确实	c=9 d=0.32476 t=9687
quē;fd,fg shǎo;xp 	缺少	c=1 d=0.729789 t=9687
qì;cw,wc zōng;bu dāng;xx sàn;wo xiū;rp 	弃宗当散修	c=1 d=0.0658748 t=9687
qí;ba,ad,hb 	其	c=1 d=0.603506 t=9687
qí;ba,ad,hb cì;dq 	其次	c=1 d=0.028297 t=9687
qí;ba,ad,hb shí;bt 	其实	c=26 d=2.11171 t=9687
qí;ba,ad,hb tā;ry 	其他	c=13 d=0.634448 t=9687
qí;ba,ad,hb zhōng;aa,ka 	其中	c=11 d=0.711588 t=9687
qí;dk guài;xu 	奇怪	c=2 d=0.228779 t=9687
qíng;xq kuàng;dx 	情况	c=9 d=1.31013 t=9687
qù;ts 	去	c=18 d=1.97716 t=9687
qù;ts bǎ;fb 	去把	c=1 d=5.91757e-05 t=9687
qù;ts chóng;pa,ql 	去重	c=3 d=0.423162 t=9687
qù;ts chú;ey 	去除	c=8 d=1.38091 t=9687
qù;ts diào;fv 	去掉	c=1 d=0.882497 t=9687
qù;ts ya;ky 	去呀	c=1 d=0.0243554 t=9687
qù;zq wèi;kw 	趣味	c=1 d=0.00336274 t=9687
qún;yj yǒu;yu,uy 	群友	c=3 d=0.101774 t=9687
qún;yj zhǔ;dw 	群主	c=2 d=0.449329 t=9687
qī;oq,qo mò;ad,am 	期末	c=2 d=1.19407 t=9687
qī;oq,qo wàng;wo 	期望	c=2 d=0.680451 t=9687
qīng;dq chǔ;mp,pl 	清楚	c=1 d=0.0695994 t=9687
qīng;dq kōng;xg,bg 	清空	c=2 d=0.518471 t=9687
qīng;dq xǐ;dx 	清洗	c=10 d=0.09104 t=9687
qīng;ig shēng;um 	轻声	c=1 d=8.23115e-05 t=9687
qīng;of,fo chūn;of,fo 	青春	c=1 d=0.00213348 t=9687
qū;aa,oa xiàn;sj jiù;wq guó;ky 	曲线救国	c=3 d=1.03906 t=9687
qū;ki 	区	c=1 d=0.25263 t=9687
qū;ki bié;dl 	区别	c=7 d=0.796244 t=9687
qū;ki yù;th 	区域	c=0 d=0.00564161 t=9687
qū;mq dòng;ly,yl 	驱动	c=11 d=0.0303181 t=9687
qǐ;hk,kh dòng;ly,yl 	启动	c=1 d=0.690734 t=9687
qǐ;rv tú;kd 	企图	c=1 d=0.168638 t=9687
qǐ;rv yè;aa 	企业	c=1 d=0.000757869 t=9687
qǐ;zj diǎn;hv 	起点	c=1 d=0.053397 t=9687
qǐ;zj lái;am,wb 	起来	c=1 d=0.0608101 t=9687
qǐ;zj shǒu;pa,ub 	起手	c=1 d=0.104874 t=9687
qǐ;zj zuò;rv yòng;kf 	起作用	c=1 d=0.0193512 t=9687
qǐng;yq 	请	c=4 d=0.579842 t=9687
qǐng;yq nǐ;re 	请你	c=9 d=1.09899 t=9687
qǐng;yq nǐ;re bāng;jb wǒ;pd,pp 	请你帮我	c=1 d=0.250324 t=9687
qǐng;yq nǐ;re bāng;jb wǒ;pd,pp gǎi;wj,jw 	请你帮我改	c=1 d=0.782705 t=9687
qǐng;yq qiú;ad 	请求	c=3 d=0.525205 t=9687
qǔ;ey,ye 	取	c=3 d=0.965605 t=9687
qǔ;ey,ye xiāo;dx 	取消	c=2 d=0.0175989 t=9687
ruǎn;iq jiàn;rn 	软件	c=1 d=0.0015415 t=9687
ràng;yu 	让	c=12 d=1.06881 t=9687
ràng;yu nǐ;re 	让你	c=1 d=0.13332 t=9687
ràng;yu wǒ;pd,pp 	让我	c=2 d=0.0411719 t=9687
rán;hq 	然	c=3 d=0.274202 t=9687
rán;hq hòu;pk 	然后	c=11 d=1.328 t=9687
rè;hv chā;fi,fj bá;fb,fy 	热插拔	c=1 d=0.00231117 t=9687
rèn;rr hé;rk 	任何	c=1 d=0.04573 t=9687
rèn;yr 	认	c=1 d=0.416862 t=9687
rèn;yr shi;yv 	认识	c=1 d=0.0424257 t=9687
rèn;yr wéi;dd 	认为	c=1 d=0.438235 t=9687
rén;pd 	人	c=5 d=0.228633 t=9687
rén;pd jiā;bu 	人家	c=1 d=0.0343896 t=9687
rén;pd jī;mj 	人机	c=1 d=0.410656 t=9687
rén;pd míng;xk 	人名	c=3 d=0.393143 t=9687
réng;rn 	仍	c=1 d=0.0405589 t=9687
rì;aa,or,ri cháng;jk,xd,dd 	日常	c=1 d=0.0002139 t=9687
rì;aa,or,ri chéng;hi 	日程	c=1 d=0.0287246 t=9687
rì;aa,or,ri qī;oq,qo 	日期	c=3 d=0.369692 t=9687
rì;aa,or,ri zhì;ux,xu 	日志	c=3 d=0.756197 t=9687
róng;cm,mb yù;yx 	荣誉	c=1 d=0.00386807 t=9687
róng;cm,mb yù;yx bǎo;tb 	荣誉堡	c=1 d=0.00174675 t=9687
rú;nk 	如	c=8 d=0.573527 t=9687
rú;nk guǒ;ad,tm 	如果	c=37 d=2.30394 t=9687
rú;nk guǒ;wy,yg 	如裹	c=1 d=0.00292342 t=9687
rú;nk hé;rk 	如何	c=18 d=5.19075 t=9687
rú;nk hé;rk zhī;uk,ku dào;zu 	如何知道	c=1 d=0.980199 t=9687
rú;nk shàng;aa,ba 	如上	c=2 d=0.607095 t=9687
rú;nk shí;bt 	如实	c=2 d=0.450895 t=9687
rú;nk tú;kd 	如图	c=5 d=0.635232 t=9687
rú;nk xià;ab,ad 	如下	c=7 d=0.0611149 t=9687
rú;zx zǐ;aa,vh niú;pa 	孺子牛	c=1 d=0.000256085 t=9687
rǒng;bj yú;rb,rd,rh 	冗余	c=12 d=1.59146 t=9687
rǒng;bj yú;rb,rd,rh bù;ek,ep fèn;bd,db 	冗余部分	c=1 d=0.00190171 t=9687
rǔ;gf,fg gōu;dg 	乳沟	c=1 d=0.0065062 t=9687
shuí;yv dōu;ev shì;op,ov 	谁都是	c=0 d=0.0402524 t=9687
shuí;yv dōu;ev shì;op,ov nǐ;re 	谁都是你	c=1 d=0.404542 t=9687
shuā;dj 	刷	c=2 d=1.81423 t=9687
shuā;dj guò;zc qù;ts 	刷过去	c=1 d=0.000777055 t=9687
shuā;dj kè;bg 	刷客	c=1 d=0.00588705 t=9687
shuā;dj kè;yg de;bu me;ps 	刷课的么	c=1 d=0.00594622 t=9687
shuā;dj tí;uy,yu 	刷题	c=1 d=0.843665 t=9687
shuā;dj tí;uy,yu kù;gi 	刷题库	c=1 d=0.360595 t=9687
shuā;dj xīn;jq 	刷新	c=1 d=0.918512 t=9687
shuāng;yy jī;aa,eu,fk 	双击	c=2 d=0.358797 t=9687
shuāng;yy pīn;fb 	双拼	c=4 d=0.827555 t=9687
shuō;yd 	说	c=10 d=0.904874 t=9687
shuō;yd a;ka 	说啊	c=0 d=1.89745e-07 t=9687
shuō;yd de;bu 	说的	c=5 d=0.392668 t=9687
shuō;yd de;xc 	说得	c=1 d=0.0739031 t=9687
shuō;yd dào;dv dǐ;gd 	说到底	c=1 d=0.304221 t=9687
shuō;yd gàn;aa 	说干	c=1 d=0.000315927 t=9687
shuō;yd míng;oo 	说明	c=3 d=0.697676 t=9687
shuō;yd shuí;yv 	说谁	c=1 d=0.418952 t=9687
shuō;yd shuō;yd 	说说	c=0 d=0.0341298 t=9687
shuō;yd shuō;yd zhè;zw ge;ra,pa 	说说这个	c=1 d=0.343009 t=9687
shuō;yd shì;op,ov 	说是	c=1 d=0.000242381 t=9687
shuō;yd yí;aa xià;ab,ad 	说一下	c=1 d=0.00220948 t=9687
shuǎi;pg diào;fv 	甩掉	c=1 d=0.0523397 t=9687
shuǎng;dy 	爽	c=1 d=0.0968104 t=9687
shuǐ;ad,uv yǒu;yu,uy sài;bb 	水友赛	c=1 d=0.923116 t=9687
shàng;aa,ba 	上	c=21 d=4.416 t=9687
shàng;aa,ba chuán;rv 	上传	c=7 d=3.02315 t=9687
shàng;aa,ba de;bu 	上的	c=1 d=3.19265e-10 t=9687
shàng;aa,ba guà;fg 	上挂	c=0 d=0.00428521 t=9687
shàng;aa,ba kè;yg 	上课	c=1 d=0.00227676 t=9687
shàng;aa,ba miàn;aa 	上面	c=2 d=0.0203008 t=9687
shàng;aa,ba píng;ub 	上屏	c=39 d=3.68206 t=9687
shàng;aa,ba pǐn;kk 	上品	c=1 d=0.144479 t=9687
shàng;aa,ba shù;zu 	上述	c=1 d=0.000270565 t=9687
shàng;aa,ba xià;ab,ad 	上下	c=3 d=0.197089 t=9687
shàng;aa,ba xiàn;sj 	上线	c=1 d=0.0294518 t=9687
shàng;aa,ba xiàn;sj le;aa,vu 	上线了	c=1 d=0.082085 t=9687
shàng;aa,ba xuǎn;zx xiàng;gy,yg 	上选项	c=1 d=0.173774 t=9687
shàng;aa,ba yí;aa cì;dq 	上一次	c=3 d=0.790012 t=9687
shào;sv sòng;bm 	绍宋	c=1 d=0.066205 t=9687
shá;ku 	啥	c=13 d=1.53829 t=9687
shá;ku yòng;kf 	啥用	c=1 d=0.00118265 t=9687
shè;db jí;nd,pd 	涉及	c=1 d=0.0175097 t=9687
shè;db jí;nd,pd dào;dv 	涉及到	c=1 d=1 t=9632
shè;yu 	设	c=1 d=7.59831e-05 t=9687
shè;yu bèi;wt 	设备	c=3 d=0.00383503 t=9687
shè;yu dìng;bp 	设定	c=1 d=0.000547581 t=9687
shè;yu gè;ra,pa 	设个	c=1 d=2.22668e-06 t=9687
shè;yu lì;da 	设立	c=1 d=0.00852289 t=9687
shè;yu wéi;dd 	设为	c=4 d=0.579842 t=9687
shè;yu zhì;sv 	设置	c=5 d=1.33464 t=9687
shè;yu zhì;sv duì;cy,yc de;bu 	设置对的	c=1 d=0.000359786 t=9687
shè;yu zhì;sv wéi;dd 	设置为	c=2 d=0.100761 t=9687
shèng;di xià;ab,ad 	剩下	c=3 d=0.951229 t=9687
shèng;di yú;rb,rd,rh 	剩余	c=1 d=0.246597 t=9687
shén;ru me;ps 	什么	c=40 d=3.2855 t=9687
shén;ru me;ps de;bu 	什么的	c=1 d=0.0328764 t=9687
shén;ru me;ps qíng;xq kuàng;dx 	什么情况	c=1 d=0.955997 t=9687
shén;ru me;ps yì;xy,lx si;tx,xt 	什么意思	c=2 d=0.715338 t=9687
shén;uu 	神	c=1 d=0.0284388 t=9687
shì;bv yǒu;yu,uy 	室友	c=1 d=0.0072265 t=9687
shì;ca,cv,aa jiè;tj guān;jy,yj 	世界观	c=1 d=0.0987662 t=9687
shì;ju,uj pín;yb 	视频	c=8 d=0.190238 t=9687
shì;ju,uj pín;yb ruǎn;iq jiàn;rn 	视频软件	c=1 d=0.00327971 t=9687
shì;op,ov 	是	c=202 d=7.38523 t=9687
shì;op,ov ba;kb 	是吧	c=1 d=0.00143728 t=9687
shì;op,ov bú;ad,ax shì;op,ov 	是不是	c=6 d=1.0374 t=9687
shì;op,ov bú;ad,ax shì;op,ov gǎn;xx jué;dj,jb 	是不是感觉	c=1 d=0.891366 t=9687
shì;op,ov de;bu 	是的	c=9 d=1.13581 t=9687
shì;op,ov fǒu;kb 	是否	c=10 d=0.713806 t=9687
shì;op,ov huì;ry 	是会	c=2 d=0.373439 t=9687
shì;op,ov ma;km 	是吗	c=1 d=0.00289433 t=9687
shì;op,ov me;ps 	是么	c=3 d=0.843364 t=9687
shì;op,ov shuō;yd 	是说	c=1 d=0.00292342 t=9687
shì;op,ov shá;ku 	是啥	c=4 d=0.795516 t=9687
shì;op,ov shén;ru me;ps 	是什么	c=1 d=0.00535353 t=9687
shì;op,ov shén;ru me;ps yàng;my 	是什么样	c=1 d=0.222017 t=9687
shì;op,ov xiǎng;xx 	是想	c=1 d=0.000100034 t=9687
shì;op,ov yào;xn 	是要	c=2 d=0.860118 t=9687
shì;op,ov yí;aa yàng;my 	是一样	c=1 d=0.000228266 t=9687
shì;op,ov yīn;kd wèi;dd 	是因为	c=2 d=1.31253 t=9687
shì;op,ov yǒu;ou,uo 	是有	c=1 d=0.29523 t=9687
shì;op,ov yǒu;ou,uo yì;aa diǎn;hv kùn;km léi;yt ēn;xy 	是有一点困雷恩	c=1 d=1 t=9687
shì;op,ov zhè;zw yàng;my 	是这样	c=3 d=0.846809 t=9687
shì;op,ov zhè;zw yàng;my de;bu 	是这样的	c=2 d=0.554327 t=9687
shì;op,ov zài;ta,ut 	是在	c=2 d=0.878095 t=9687
shì;op,ov zěn;xv me;ps 	是怎么	c=1 d=0.316637 t=9687
shì;pf,bf fàng;wf,fw 	释放	c=1 d=1 t=9591
shì;yu le;aa,vu yí;aa xià;ab,ad 	试了一下	c=1 d=0.00711891 t=9687
shì;yu shì;yu 	试试	c=5 d=0.46659 t=9687
shì;yu shì;yu kàn;ou,uo 	试试看	c=1 d=0.272532 t=9687
shì;zu hé;rk 	适合	c=1 d=0.00278085 t=9687
shì;zu hé;rk wǒ;pd,pp 	适合我	c=1 d=0.000531398 t=9687
shì;zu pèi;yj 	适配	c=4 d=0.256183 t=9687
shí;bt jì;eu 	实际	c=6 d=0.393583 t=9687
shí;bt jì;eu shàng;aa,ba 	实际上	c=3 d=0.484368 t=9687
shí;bt xiàn;wj 	实现	c=14 d=1.34611 t=9687
shí;bt xiàn;wj de;bu 	实现的	c=2 d=0.647784 t=9687
shí;bt xiàn;wj le;aa,vu 	实现了	c=1 d=0.0611149 t=9687
shí;bt xí;ga 	实习	c=1 d=0.0190631 t=9687
shí;bt xí;ga guò;zc 	实习过	c=1 d=0.0184997 t=9687
shí;bt yàn;ma,mq 	实验	c=1 d=6.65821e-10 t=9687
shí;bt zài;ta,ut 	实在	c=1 d=1.2719e-06 t=9687
shí;bt zài;ta,ut bù;ad,ax xíng;xd,xi 	实在不行	c=1 d=0.927743 t=9687
shí;oc 	时	c=3 d=0.262788 t=9687
shí;oc bù;ad,ax shí;oc 	时不时	c=2 d=0.447088 t=9687
shí;oc hou;ru 	时候	c=31 d=1.61324 t=9687
shí;oc jiān;mo,om 	时间	c=6 d=1.45915 t=9687
shí;oc jiān;mo,om chuō;gd,gv 	时间戳	c=2 d=0.931729 t=9687
shí;oc jiān;mo,om xiàn;sj 	时间线	c=1 d=0.140858 t=9687
shí;oc zhǎng;pd qiè;dq,qd 	时长切	c=1 d=9.51553e-05 t=9687
shí;oc zhǎng;uk,xu,du qiè;dq,qd 	时掌切	c=1 d=9.56323e-05 t=9687
shí;rl,pd táng;tk,dt,xt 	食堂	c=1 d=0.0162445 t=9687
shí;yv bié;dl 	识别	c=5 d=0.334872 t=9687
shòu;vy,yb bù;ad,ax liǎo;aa,vu 	受不了	c=1 d=0.167797 t=9687
shù;gd,hd,wd wèi;ea,ga 	戍卫	c=1 d=0.036334 t=9687
shù;ly wān;gy,yg gōu;jg 	竖弯钩	c=2 d=0.036334 t=9687
shù;wl 	数	c=2 d=0.432881 t=9687
shù;wl jù;fj kù;gi 	数据库	c=1 d=0.000251014 t=9687
shù;wl liàng;ol 	数量	c=1 d=0.421051 t=9687
shù;wl zì;bz 	数字	c=28 d=1.62538 t=9687
shù;wl zì;bz háng;xd,xi 	数字行	c=4 d=1.63781 t=9687
shù;wl zì;bz jiàn;jj 	数字键	c=1 d=6.37845e-05 t=9687
shùn;yi cóng;rr 	顺从	c=0 d=0.000456197 t=9687
shùn;yi suì;zu 	顺遂	c=1 d=0.0147723 t=9687
shùn;yi xù;gy 	顺序	c=3 d=0.0288296 t=9687
shùn;yi yǎn;og 	顺眼	c=1 d=0.737123 t=9687
shú;hu liàn;sd,sj 	熟练	c=0 d=0.0329559 t=9687
shāi;vu 	筛	c=0 d=5.21141e-11 t=9687
shāi;vu dào;dv wǔ;aa gè;ra,pa yǐ;rd,ry nèi;ad,kr 	筛到五个以内	c=1 d=5.23753e-10 t=9687
shān;aa 	山	c=1 d=0.752014 t=9687
shān;dc 	删	c=1 d=0.802519 t=9687
shān;dc chú;ey 	删除	c=2 d=1.34214 t=9687
shān;dc chú;ey le;aa,vu 	删除了	c=1 d=0.562705 t=9687
shān;dc diào;fv 	删掉	c=4 d=0.911434 t=9687
shān;dc le;aa,vu 	删了	c=1 d=0.0639279 t=9687
shāng;wk,lk,dk diàn;gv 	商店	c=1 d=0.644036 t=9687
shēn;aa,oa qǐng;yq 	申请	c=2 d=0.0276041 t=9687
shēng;na chéng;gg,wg 	生成	c=4 d=1.27033 t=9687
shēng;na rì;aa,or,ri kuài;xd,xg lè;pd,px 	生日快乐	c=1 d=0.97531 t=9687
shēng;na xiào;wj 	生效	c=6 d=0.71624 t=9687
shēng;um diào;yv 	声调	c=2 d=0.00628356 t=9687
shēng;um yīn;lo 	声音	c=1 d=0.83527 t=9687
shě;ru qì;cw,wc 	舍弃	c=1 d=0.000720907 t=9687
shěn;bu měi;dy,yd 	审美	c=1 d=1.94548e-06 t=9687
shěng;ou lüè;tg 	省略	c=3 d=0.49842 t=9687
shī;pf bài;bw,wb 	失败	c=8 d=0.654655 t=9687
shī;pf xiào;wj 	失效	c=2 d=0.287941 t=9687
shōu;wj,jw cáng;cg,ci 	收藏	c=1 d=0.729789 t=9687
shōu;wj,jw dào;dv 	收到	c=1 d=0.438235 t=9687
shū;ad,vd 	书	c=1 d=0.0350844 t=9687
shū;ad,vd shān;aa 	书山	c=0 d=0.0995012 t=9687
shū;ad,vd shān;aa jiē;fq kǒu;aa 	书山接口	c=2 d=1 t=9687
shū;iy chū;ck,aa 	输出	c=7 d=1.15994 t=9687
shū;iy chū;ck,aa gé;mg shì;gy,yg 	输出格式	c=2 d=0.21689 t=9687
shū;iy cuò;jx 	输错	c=0 d=1.78665e-05 t=9687
shū;iy cuò;jx de;bu 	输错的	c=1 d=0.00017956 t=9687
shū;iy rù;pd 	输入	c=15 d=2.14122 t=9687
shū;iy rù;pd fǎ;dq 	输入法	c=7 d=4.33245 t=9687
shū;iy rù;pd gé;mg shì;gy,yg 	输入格式	c=11 d=1.16676 t=9687
shū;iy rù;pd qū;ki yù;th 	输入区域	c=1 d=0.0566989 t=9687
shū;iy rù;pd zhōng;aa,ka 	输入中	c=1 d=2.13937e-06 t=9687
shū;yu,uy fu;oy yì;aa diǎn;hv 	舒服一点	c=2 d=0.908358 t=9687
shǎng;aa,ba shēng;um 	上声	c=1 d=8.61001e-05 t=9687
shǎng;bk,dk,xy 	赏	c=1 d=9.61117e-05 t=9687
shǎo;xp 	少	c=1 d=0.000464291 t=9687
shǎo;xp yí;aa cì;dq 	少一次	c=1 d=0.257947 t=9687
shǐ;pd,pt,rd 	矢	c=1 d=0.0037164 t=9687
shǐ;rl de;xc 	使得	c=7 d=0.296905 t=9687
shǐ;rl yòng;kf 	使用	c=46 d=1.67276 t=9687
shǒu;pa,ub 	手	c=2 d=0.666977 t=9687
shǒu;pa,ub dòng;ly,yl 	手动	c=2 d=0.346549 t=9687
shǒu;pa,ub gǎn;xx 	手感	c=3 d=0.0970571 t=9687
shǒu;pa,ub jī;mj 	手机	c=5 d=3.61424 t=9687
shǒu;pa,ub jī;mj shàng;aa,ba 	手机上	c=3 d=1.13888 t=9687
shǒu;pa,ub shàng;aa,ba 	手上	c=1 d=0.612626 t=9687
shǒu;pa,ub shì;lv 	手势	c=1 d=0.923116 t=9687
shǒu;pa,ub xīn;dd 	手心	c=3 d=0.00538387 t=9687
shǒu;qz 	首	c=1 d=0.965605 t=9687
shǒu;qz chāi;fi 	首拆	c=2 d=9.71406e-05 t=9687
shǒu;qz xiān;ne,en 	首先	c=3 d=0.64572 t=9687
shǒu;qz xuǎn;zx 	首选	c=1 d=0.027382 t=9687
shǒu;qz xuǎn;zx cí;ys 	首选词	c=4 d=0.290451 t=9687
shǒu;qz xuǎn;zx cí;ys zhōng;aa,ka 	首选词中	c=1 d=0.19593 t=9687
shǒu;qz xuǎn;zx wèi;rl 	首选位	c=1 d=0.00141589 t=9687
shǒu;qz xuǎn;zx xiàng;gy,yg 	首选项	c=5 d=0.356417 t=9687
shǔ;ju biāo;mu 	鼠标	c=1 d=0.0337087 t=9687
suàn;vc 	算	c=2 d=0.00379148 t=9687
suàn;vc le;aa,vu 	算了	c=3 d=0.970446 t=9687
suàn;vc le;aa,vu suàn;vc le;aa,vu 	算了算了	c=1 d=6.80682e-05 t=9687
suàn;vc shì;op,ov 	算是	c=1 d=0.0259911 t=9687
suí;ey,ez biàn;rg 	随便	c=1 d=0.00301245 t=9687
suí;ey,ez shí;oc 	随时	c=0 d=0.00478349 t=9687
suí;ey,ez shí;oc zhǎo;fg wǒ;pd,pp 	随时找我	c=1 d=0.0480746 t=9687
suī;ki rán;hq 	虽然	c=1 d=0.00341356 t=9687
suō;ss xiǎo;ad le;aa,vu 	缩小了	c=0 d=0.000296761 t=9687
suǒ;hj,jh jiàn;ag,ek,ke jí;eg,ge suǒ;hj,jh dé;xc 	所见即所得	c=2 d=0.0587186 t=9687
suǒ;hj,jh yǐ;rd,ry 	所以	c=18 d=2.14181 t=9687
suǒ;hj,jh yǒu;ou,uo 	所有	c=11 d=0.599197 t=9687
suǒ;hj,jh zài;ta,ut 	所在	c=1 d=0.0483156 t=9687
suǒ;sb,us lóng;eu 	索隆	c=1 d=0.740818 t=9687
sì;aa,ke zhǐ;fv 	四指	c=1 d=0.396531 t=9687
sòng;zg chū;ck,aa qù;ts 	送出去	c=1 d=0.843665 t=9687
sù;zu 	速	c=1 d=0.593763 t=9687
sù;zu dù;gy 	速度	c=0 d=0.0162026 t=9687
sān;aa 	三	c=1 d=0.932394 t=9687
sān;aa cì;dq 	三次	c=1 d=0.0156076 t=9687
sān;aa gè;ra,pa zì;bz 	三个字	c=1 d=8.96139e-05 t=9687
sān;aa jiǎo;dy xíng;pk 	三角形	c=1 d=0.299692 t=9687
sān;aa niú;pa 	三牛	c=1 d=0.00118857 t=9687
sān;aa sì;aa,ke tiān;ad 	三四天	c=1 d=0.329559 t=9687
sāo;mi,mz 	骚	c=1 d=0.00036159 t=9687
sī;hs mì;ub,bu mǎ;aa,vh sài;bb 	私密马赛	c=1 d=0.0409665 t=9687
sī;hs yào;jo 	私钥	c=1 d=0.144424 t=9687
sī;ks 	嘶	c=4 d=0.00736172 t=9687
sī;tx,xt kǎo;lk 	思考	c=1 d=0.763379 t=9687
sī;tx,xt wéi;sv 	思维	c=1 d=0.0015415 t=9687
sī;tx,xt yuán;dy hēi;ad,ha tǐ;rb 	思源黑体	c=2 d=0.134748 t=9687
sōng;mg 	松	c=1 d=1.8692e-06 t=9687
sōng;mg kāi;ac 	松开	c=1 d=0.499074 t=9687
sōng;mg shǒu;pa,ub 	松手	c=1 d=0.0502874 t=9687
sōu;fs,fy 	搜	c=1 d=0.831104 t=9687
sōu;fs,fy bú;ad,ax dào;dv 	搜不到	c=2 d=0.2334 t=9687
sōu;fs,fy dào;dv 	搜到	c=0 d=0.0847894 t=9687
sōu;fs,fy dào;dv qí;ba,ad,hb tā;ry 	搜到其他	c=1 d=0.852144 t=9687
sōu;fs,fy gǒu;qj 	搜狗	c=2 d=0.0262867 t=9687
sōu;fs,fy suǒ;sb,us 	搜索	c=1 d=0.00200924 t=9687
sōu;fs,fy yí;aa xià;ab,ad 	搜一下	c=1 d=0.00207043 t=9687
sǎo;fx 	扫	c=3 d=0.256661 t=9687
sǎo;fx mǎ;um 	扫码	c=1 d=0.0129068 t=9687
tiào;zv dào;dv 	跳到	c=1 d=0.000125275 t=9687
tiào;zv dòng;ly,yl 	跳动	c=1 d=0.00050296 t=9687
tiào;zv guò;zc 	跳过	c=1 d=0.565525 t=9687
tiào;zv zhuǎn;iv 	跳转	c=2 d=0.000763972 t=9687
